kp_uav,kp_patch,raw_matches,good_matches,good_ratio,homography_inliers,homography_ratio,num_3d2d_corr,pnp_inliers_anchor,pnp_ratio_anchor,anchor_easting_est,anchor_northing_est,anchor_altitude_est,anchor_easting_delta,anchor_northing_delta,anchor_altitude_delta,anchor_yaw_est,anchor_pitch_est,anchor_roll_est,anchor_yaw_delta,anchor_pitch_delta,anchor_roll_delta,anchor_reproj_mean,anchor_reproj_std,pnp_inliers_prior,pnp_ratio_prior,prior_easting_est,prior_northing_est,prior_altitude_est,prior_easting_delta,prior_northing_delta,prior_altitude_delta,prior_yaw_est,prior_pitch_est,prior_roll_est,prior_yaw_delta,prior_pitch_delta,prior_roll_delta,prior_reproj_mean,prior_reproj_std,gps_easting,gps_northing,gps_altitude,imu_yaw,imu_pitch,imu_roll,image_id,filename
4000,4000,4000,915,0.22875,563,0.6153005464480874,915,498,0.5442622950819672,445654.872436259,5696620.862869319,479.7051568706225,0.3520539421006106,-0.16511047631502151,-0.23100035594001156,-133.6102824250232,3.1986071604930806,2.3452367785439363,-1.039864919240273,-2.548778416267538,1.9080159726941872,1.6422329,0.75834596,498,0.5442622950819672,445654.87243625923,5696620.862869306,479.7051568706462,0.3520539423334412,-0.16511048935353756,-0.23100035591630785,-133.61028242971236,3.198607196573262,2.3452368146080147,-1.0398649239294286,-2.5487783801873434,1.908016008758267,1.6422329,0.75834596,445654.5203823169,5696621.027979795,479.9361572265625,-132.57041750578293,5.747385576760614,0.43722080584976025,224,frame_000224.png
4000,4000,4000,871,0.21775,583,0.669345579793341,871,517,0.5935706084959816,445654.7212725469,5696620.812230078,479.72291203821777,0.12745918350992724,-0.2886348329484463,-0.21562555943847883,-133.94270114321426,3.366691153782951,1.4041052956834603,-1.0852289517783618,-1.5953626061407817,0.2555638413745669,1.6194221,0.75972325,517,0.5935706084959816,445654.72127254726,5696620.812230079,479.7229120382663,0.1274591838591732,-0.2886348310858011,-0.21562555938993455,-133.9427011427319,3.3666911482941373,1.4041052921335182,-1.0852289512959885,-1.5953626116295823,0.2555638378246101,1.6194221,0.75972325,445654.5938133634,5696621.1008649105,479.93853759765625,-132.8574721914359,4.962053759923721,1.148541454308899,225,frame_000225.png
4000,4000,4000,905,0.22625,567,0.6265193370165746,905,478,0.5281767955801105,445654.79656642524,5696621.109803586,479.7336191017096,0.18849775940179825,-0.011530145071446896,-0.20943509750918565,-134.02698316435138,1.938264134232514,1.0001590522078108,-1.012068151814674,-2.625834688395173,0.029974788188042112,1.6277181,0.7035904,478,0.5281767955801105,445654.79656642146,5696621.109803589,479.73361910155876,0.1884977556183003,-0.011530142277479172,-0.2094350976600481,-134.02698316302715,1.9382641351293346,1.0001590321700022,-1.0120681504904496,-2.6258346874983545,0.029974768150253794,1.6277181,0.7035904,445654.60806866584,5696621.121333731,479.9430541992188,-133.0149150125367,4.564098822627692,0.9701842640197561,226,frame_000226.png
4000,4000,4000,838,0.2095,587,0.7004773269689738,838,477,0.5692124105011933,445654.60006559326,5696620.918451293,479.7627524202256,-0.00430829165270552,-0.21379993204027414,-0.18628322430572553,-133.67668487182374,2.4643861015350446,2.407137640351467,-0.9868930027361387,-1.469690767069693,2.826397941228663,1.6105032,0.78290075,477,0.5692124105011933,445654.6000655932,5696620.918451292,479.7627524202099,-0.004308291710913181,-0.21379993297159672,-0.1862832243214143,-133.67668487206845,2.464386105242749,2.4071376435847136,-0.9868930029808496,-1.4696907633619674,2.8263979444618883,1.6105032,0.78290075,445654.6043738849,5696621.132251225,479.9490356445313,-132.6897918690876,3.9340768686047256,-0.41926030087718225,227,frame_000227.png
4000,4000,4000,814,0.2035,485,0.5958230958230958,814,453,0.5565110565110565,445654.5634430224,5696621.281147385,479.724290494432,0.012687601207289845,0.11193566955626011,-0.2241347985367952,-128.94084053243267,3.548722337977162,1.4687525095163745,-0.8360022278649524,-2.760175274813122,1.7517430340645603,1.637114,0.71176946,453,0.5565110565110565,445654.5634430232,5696621.281147385,479.7242904944691,0.012687602022197098,0.11193566955626011,-0.22413479849973328,-128.94084053285428,3.5487223381989397,1.46875251395698,-0.83600222828656,-2.7601752745913473,1.7517430385051682,1.637114,0.71176946,445654.55075542117,5696621.169211715,479.9484252929688,-128.10483830456772,6.308897612790297,-0.2829905245481869,228,frame_000228.png
4000,4000,4000,879,0.21975,536,0.6097838452787259,879,479,0.5449374288964732,445654.72420906834,5696621.0751987435,479.7410108627202,0.15148720832075924,-0.12720598187297583,-0.22706775056110473,-128.13433493213742,3.5154904103297078,2.1921218740947848,-0.9016737140332793,-1.9285257560023865,2.20421729278101,1.6284367,0.7299266,479,0.5449374288964732,445654.7242090685,5696621.075198746,479.74101086268286,0.15148720849538222,-0.1272059790790081,-0.22706775059845086,-128.13433493138024,3.5154904021481386,2.19212186850942,-0.9016737132760682,-1.9285257641839735,2.2042172871956325,1.6284367,0.7299266,445654.57272186,5696621.202404725,479.9680786132813,-127.23266121810416,5.444016166332099,-0.012095418686215078,229,frame_000229.png
4000,4000,4000,617,0.15425,374,0.6061588330632091,617,349,0.5656401944894651,445655.00747620163,5696620.722164825,479.78694780015564,0.49152751435758546,-0.3528346698731184,-0.23362104750060553,-128.19189907550992,13.23049308294403,1.353549046277092,-1.3184681051767484,-2.0328927384496467,-1.2152496883489334,1.6323786,0.7686044,349,0.5656401944894651,445655.00747620553,5696620.722164819,479.7869478001967,0.49152751825749874,-0.35283467546105385,-0.23362104745956458,-128.19189908140373,13.230493090202568,1.3535490724826669,-1.3184681110705583,-2.0328927311911116,-1.21524966214335,1.6323786,0.7686044,445654.5159486873,5696621.0749994945,480.02056884765625,-126.87343097033316,15.263385821393678,2.5687987346260304,230,frame_000230.png
4000,4000,4000,513,0.12825,288,0.5614035087719298,513,278,0.5419103313840156,445654.5148874854,5696620.1054674415,479.79570630503645,0.28553370642475784,-0.6210440257564187,-0.2546782164479282,-127.88598640546624,17.312282541322546,3.1129296076231565,-1.482467843352481,-1.6354897682532794,2.0617874799876574,1.5695238,0.70827717,278,0.5419103313840156,445654.5148874882,5696620.105467437,479.79570630474916,0.28553370921872556,-0.6210440304130316,-0.25467821673521485,-127.8859864115431,17.312282548277583,3.11292962818493,-1.4824678494293266,-1.6354897612982313,2.0617875005494284,1.5695238,0.70827717,445654.229353779,5696620.726511467,480.0503845214844,-126.40351856211377,18.94777230957582,1.051142127635491,231,frame_000231.png
4000,4000,4000,599,0.14975,365,0.6093489148580968,599,368,0.6143572621035058,445653.6868883196,5696619.908511934,479.8152849162458,0.014760725374799222,-0.14040668867528439,-0.22051220289483808,-127.23929867154902,16.763293866808144,0.6746943374013951,-0.9497145489856393,-1.5428006416236997,-0.6540919449259661,1.5559015,0.733466,368,0.6143572621035058,445653.6868883169,5696619.908511961,479.8152849189567,0.014760722639039159,-0.14040666166692972,-0.2205122001839186,-127.23929864733442,16.76329378906652,0.6746942613383663,-0.949714524771025,-1.5428007193653173,-0.6540920209889975,1.5559018,0.733466,445653.67212759424,5696620.048918623,480.0357971191406,-126.28958412256338,18.306094508431848,1.328786282327373,232,frame_000232.png
4000,4000,4000,624,0.156,420,0.6730769230769231,624,450,0.7211538461538461,445653.07303070894,5696618.844489107,479.7550639325574,-0.2254119390854612,-0.739014994353056,-0.2725849932239157,-127.72986237305821,17.155026688113196,0.6403113810296082,-1.228374810839341,0.10767264446650415,-1.3501905018521256,1.5117513,0.748952,450,0.7211538461538461,445653.07303070865,5696618.844489107,479.7550639324862,-0.2254119393764995,-0.739014994353056,-0.2725849932950837,-127.72986237301396,17.155026689634585,0.6403113806364605,-1.22837481079506,0.10767264598788984,-1.3501905022452547,1.5117513,0.748952,445653.298442648,5696619.583504101,480.0276489257813,-126.50148756221888,17.047354043646706,1.9905018828817274,233,frame_000233.png
