kp_uav,kp_patch,raw_matches,good_matches,good_ratio,homography_inliers,homography_ratio,num_3d2d_corr,pnp_inliers_anchor,pnp_ratio_anchor,anchor_easting_est,anchor_northing_est,anchor_altitude_est,anchor_easting_delta,anchor_northing_delta,anchor_altitude_delta,anchor_yaw_est,anchor_pitch_est,anchor_roll_est,anchor_yaw_delta,anchor_pitch_delta,anchor_roll_delta,pnp_inliers_prior,pnp_ratio_prior,prior_easting_est,prior_northing_est,prior_altitude_est,prior_easting_delta,prior_northing_delta,prior_altitude_delta,prior_yaw_est,prior_pitch_est,prior_roll_est,prior_yaw_delta,prior_pitch_delta,prior_roll_delta,gps_easting,gps_northing,gps_altitude,imu_yaw,imu_pitch,imu_roll,image_id,filename
8000,8001,30,22,0.7333333333333333,22,1.0,22,20,0.9090909090909091,445653.35055085394,5696620.27604713,477.08015535560065,-1.169831462961156,-0.7519326647743583,-2.8560018709618475,-133.4408132798286,-7.60273330468392,-8.673585382860754,-0.8703957740456758,-13.35011888144453,-9.110806188710512,20,0.9090909090909091,333381284.4237062,-138835336.83057362,1131707275.6471741,332935629.9033238,-144531957.8585534,1131706795.711017,26.471188941453917,43.30755124338508,39.30040266958458,159.04160644723686,37.56016566662447,38.86318186373481,445654.5203823169,5696621.027979795,479.9361572265625,-132.57041750578293,5.747385576760614,0.43722080584976025,224,frame_000224.png
8000,8001,35,32,0.9142857142857143,32,1.0,32,28,0.875,445653.4774372797,5696620.082757189,477.0704707921313,-1.116376083693467,-1.018107721582055,-2.868066805524961,-133.83430475946548,-7.463900782194738,-7.940371346334605,-0.9768325680295789,-12.425954542118461,-9.088912800643499,28,0.875,11269511.595025046,49543024.954677455,22060376.03624594,10823857.001211682,43846403.853812546,22059896.09770834,-132.96704931418535,-2.7400974236523448,-2.5579884039003677,-0.10957712274944242,-7.702151183576063,-3.7065298582092794,445654.5938133634,5696621.1008649105,479.93853759765625,-132.8574721914359,4.962053759923721,1.148541454308899,225,frame_000225.png
8000,8000,35,29,0.8285714285714286,29,1.0,29,27,0.9310344827586207,445653.3726941737,5696620.346789489,477.16278464213576,-1.2353744921274483,-0.7745442427694798,-2.780269557083045,-133.9617750594669,-8.22592496075429,-9.093219380056476,-0.9468600469301975,-12.790023783381969,-10.063403644076232,27,0.9310344827586207,-42440539.39639016,125355271.29161069,-116240786.45009586,-42886194.00445883,119658650.17027695,-116241266.39315006,-22.20209667969398,-33.92932720354439,154.50377063427473,110.81281833284271,-38.493426026172074,153.53358637025497,445654.60806866584,5696621.121333731,479.9430541992188,-133.0149150125367,4.564098822627692,0.9701842640197561,226,frame_000226.png
8000,8000,47,36,0.7659574468085106,36,1.0,36,34,0.9444444444444444,445653.33807656914,5696620.200947268,477.08514065043585,-1.2662973157712258,-0.931303957477212,-2.8638949940954603,-133.57516999724646,-7.869795592579388,-7.7670406080049545,-0.8853781281588624,-11.803872461184113,-7.347780307127778,34,0.9444444444444444,557201.5540000255,5869524.232501383,422997.138004442,111546.94962614059,172903.10025015753,422517.18896879745,163.4774664007362,41.86081938267701,-80.67902928674845,-63.83274173017617,37.92674251407229,-80.25976898587126,445654.6043738849,5696621.132251225,479.9490356445313,-132.6897918690876,3.9340768686047256,-0.41926030087718225,227,frame_000227.png
8000,8000,32,27,0.84375,27,1.0,27,25,0.9259259259259259,445653.6312213713,5696620.483359012,477.12673434880173,-0.9195340498699807,-0.6858527036383748,-2.8216909441670737,-129.0162796675909,-7.884005403074396,-8.00778240630943,-0.9114413630231866,-14.192903015864687,-7.724791881761234,25,0.9259259259259259,32596450.78966598,-705103893.1756532,2141427979.3746955,32150796.238910556,-710800514.344865,2141427499.4262702,-105.61932473736643,62.81431289871908,53.74831173137224,22.48551356720128,56.50541528592879,54.03130225592042,445654.55075542117,5696621.169211715,479.9484252929688,-128.10483830456772,6.308897612790297,-0.2829905245481869,228,frame_000228.png
8000,8000,41,34,0.8292682926829268,34,1.0,34,31,0.9117647058823529,445653.66118106194,5696620.136872628,477.04041049574613,-0.9115407980862074,-1.0655320975929499,-2.927668117535177,-128.03600785815357,-6.509707537107233,-6.997990304279125,-0.8033466400494262,-11.953723703439323,-6.985894885592899,31,0.9117647058823529,18053428.133091614,26139963.44160138,-27270583.190599732,17607773.560369752,20443342.239196654,-27271063.158678345,-136.1947630586128,-8.23034912395092,-138.18150477059848,-8.962101840508637,-13.67436529028302,-138.16940935191226,445654.57272186,5696621.202404725,479.9680786132813,-127.23266121810416,5.444016166332099,-0.012095418686215078,229,frame_000229.png
8000,8000,32,24,0.75,24,1.0,24,22,0.9166666666666666,445654.03162521246,5696621.022942633,476.9377803871171,-0.48432347481139004,-0.052056861110031605,-3.0827884605391773,-127.44717292744674,-5.245548833852083,-9.778997611144165,-0.5737419571135831,-20.508934655245753,-12.347796345770206,22,0.9166666666666666,6629060.040513208,5461174.527722117,2383957.8105625357,6183405.52456452,-235446.54727737792,2383477.789993688,-99.48989187056868,80.56484038827199,151.58411697626113,27.383539099764477,65.3014545668783,149.0153182416351,445654.5159486873,5696621.0749994945,480.02056884765625,-126.87343097033316,15.263385821393678,2.5687987346260304,230,frame_000230.png
8000,8000,28,19,0.6785714285714286,19,1.0,19,18,0.9473684210526315,445653.60317200085,5696621.322087013,477.1323717110143,-0.626181778148748,0.5955755459144711,-2.9180128104700884,-126.83689672172586,-5.548650240848926,-11.405771782374458,-0.43337815961209003,-24.49642255042474,-12.456913910009945,18,0.9473684210526315,-1186506.786064635,2543372.9575156886,-1777842.698607192,-1632161.015418414,-3153247.7689957786,-1778322.7489917134,101.70358325721588,12.428833476940513,-171.20801726681663,-131.89289818067033,-6.518938832635314,-172.25915939445213,445654.229353779,5696620.726511467,480.0503845214844,-126.40351856211377,18.94777230957582,1.051142127635491,231,frame_000231.png
8001,8000,36,22,0.6111111111111112,22,1.0,22,16,0.7272727272727273,445652.94880407763,5696619.934925144,476.806736228745,-0.7233235166058876,-0.11399347893893719,-3.2290608903956013,-127.66591021010628,-2.298232811843466,-9.395034270683357,-1.3763260875429069,-20.604327320275303,-10.72382055301074,16,0.7272727272727273,12682926.23353644,11718910.764683485,2088903.4395322835,12237272.561408848,6022290.7157648625,2088423.4037351643,118.13437710959002,77.86006001131243,-29.880970689420085,-115.57603876784663,59.55396550288057,-31.209756971747453,445653.67212759424,5696620.048918623,480.0357971191406,-126.28958412256338,18.306094508431848,1.328786282327373,232,frame_000232.png
8000,8000,26,19,0.7307692307692307,19,1.0,19,16,0.8421052631578947,445651.03529967164,5696620.071854352,477.4082311518915,-2.263142976386007,0.4883502507582307,-2.6194177738897793,-128.74548493670483,-1.4618848119182064,-18.22359479586301,-2.243997374485957,-18.509238855564917,-20.21409667874474,16,0.8421052631578947,4825980.916249889,9314304.336856268,-3996832.8637388013,4380327.617807241,3617684.753352167,-3997312.891387727,-93.89309225284988,-1.6265616127113682,-174.02961238005014,32.608395309369,-18.673915656358076,-176.02011426293186,445653.298442648,5696619.583504101,480.0276489257813,-126.50148756221888,17.047354043646706,1.9905018828817274,233,frame_000233.png
