kp_uav,kp_patch,raw_matches,good_matches,good_ratio,homography_inliers,homography_ratio,num_3d2d_corr,pnp_inliers_anchor,pnp_ratio_anchor,anchor_easting_est,anchor_northing_est,anchor_altitude_est,anchor_easting_delta,anchor_northing_delta,anchor_altitude_delta,anchor_yaw_est,anchor_pitch_est,anchor_roll_est,anchor_yaw_delta,anchor_pitch_delta,anchor_roll_delta,reproj_error_anchor_mean,reproj_error_anchor_std,pnp_inliers_prior,pnp_ratio_prior,prior_easting_est,prior_northing_est,prior_altitude_est,prior_easting_delta,prior_northing_delta,prior_altitude_delta,prior_yaw_est,prior_pitch_est,prior_roll_est,prior_yaw_delta,prior_pitch_delta,prior_roll_delta,reproj_error_prior_mean,reproj_error_prior_std,gps_easting,gps_northing,gps_altitude,imu_yaw,imu_pitch,imu_roll,image_id,filename
8001,8001,110,83,0.7545454545454545,83,1.0,83,82,0.9879518072289156,445654.68232065573,5696585.245701989,474.63164240663014,0.10272419784450904,-0.497126798145473,-0.1977643316511717,-109.57647562650551,4.338753172066315,1.33702064441996,-1.500112420046321,0.16621605459647526,0.25467777758683496,0.53120196,0.2702315,82,0.9879518072289156,445654.68232065573,5696585.245701989,474.6316424066164,0.10272419784450904,-0.497126798145473,-0.1977643316649278,-109.57647562652576,4.338753172441593,1.3370206444907091,-1.5001124200665572,0.1662160549717555,0.2546777776575766,0.53120196,0.2702315,445654.5795964579,5696585.742828787,474.8294067382813,-108.0763632064592,4.172537117469839,1.0823428668331272,852,frame_000852.png
8000,8000,106,82,0.7735849056603774,82,1.0,82,82,1.0,445654.6714683204,5696585.228587235,474.631981417894,0.09795761841814965,-0.5057564545422792,-0.19840188288731042,-109.77611327874918,3.5740213270560015,1.4758608380270806,-1.4953414680975925,0.24378819410461006,0.5999049188475283,0.49334034,0.28370345,82,1.0,445654.6714683205,5696585.228587235,474.6319814178904,0.09795761847635731,-0.5057564545422792,-0.19840188289089156,-109.7761132787459,3.574021327203585,1.4758608384553977,-1.495341468094324,0.243788194252204,0.5999049192758434,0.49334034,0.28370345,445654.573510702,5696585.73434369,474.8303833007813,-108.28077181065157,3.330233132951383,0.8759559191795561,853,frame_000853.png
8000,8000,98,85,0.8673469387755102,85,1.0,85,85,1.0,445654.6668228276,5696585.245724758,474.6401738354508,0.09959385776892304,-0.4741888213902712,-0.18761547118981525,-109.62165616344184,3.597567309295857,1.917938538380221,-1.445602001433116,-0.06443077173653933,1.5092931570005703,0.553774,0.2980621,85,1.0,445654.66682282765,5696585.245724758,474.64017383543825,0.0995938578271307,-0.4741888213902712,-0.18761547120237765,-109.62165616346299,3.597567309723744,1.9179385387789651,-1.4456020014542617,-0.06443077130865049,1.509293157399327,0.553774,0.2980621,445654.5672289698,5696585.7199135795,474.8277893066406,-108.17605416200873,3.661998081032383,0.4086453813796374,854,frame_000854.png
8000,8000,103,85,0.8252427184466019,85,1.0,85,84,0.9882352941176471,445654.65222414146,5696585.166513441,474.6218059811154,0.09336173249175772,-0.5074463607743382,-0.17381779818146015,-109.95898314072323,2.3254568190710536,0.14966283271330738,-1.423559461210175,0.20133657584261755,-1.9962169756438755,0.52776736,0.28666195,84,0.9882352941176471,445654.6522241415,5696585.16651344,474.6218059811042,0.09336173254996538,-0.5074463617056608,-0.1738177981926583,-109.95898314072473,2.32545681960893,0.14966283324188315,-1.4235594612116529,0.2013365763804984,-1.996216975115317,0.52776736,0.28666195,445654.558862409,5696585.673959802,474.7956237792969,-108.53542367951307,2.1241202432284307,2.145879808357196,855,frame_000855.png
8001,8002,90,73,0.8111111111111111,73,1.0,73,70,0.958904109589041,445654.6261240128,5696585.144973988,474.6300856244449,0.10148877336177975,-0.49957907013595104,-0.1874802935238904,-109.15229253431015,3.3983329594722,2.0259667275946245,-1.3577732807253824,0.1604734555357652,1.7256059547985672,0.5150919,0.31494778,70,0.958904109589041,445654.62612400646,5696585.144973971,474.63008562147485,0.10148876701714471,-0.4995790868997574,-0.18748029649395903,-109.1522925381235,3.3983330597557964,2.0259667248670823,-1.3577732845387231,0.16047355581935108,1.725605952071021,0.5150919,0.31494778,445654.52463523945,5696585.644553058,474.8175659179688,-107.79451925358478,3.237859503936447,0.30036077279606216,856,frame_000856.png
8000,8000,93,68,0.7311827956989247,68,1.0,68,68,1.0,445654.6209906642,5696585.135678681,474.63281490844565,0.10525616991799325,-0.5030129905790091,-0.1896948571793473,-109.05046723675159,2.7043309383861014,2.5823199114380833,-1.4903136401101733,-0.0998882434309678,2.655952309386805,0.5290808,0.26780027,68,1.0,445654.6209906642,5696585.135678681,474.63281490843326,0.10525616991799325,-0.5030129905790091,-0.18969485719173917,-109.0504672367701,2.704330938688045,2.582319911434519,-1.4903136401287043,-0.09988824312901556,2.6559523093832524,0.5290808,0.26780027,445654.51573449426,5696585.638691671,474.822509765625,-107.56015359664141,2.80421918181706,-0.07363239794872671,857,frame_000857.png
8001,8000,98,68,0.6938775510204082,68,1.0,68,68,1.0,445654.6581646955,5696585.142210762,474.63965625781134,0.12767073116265237,-0.47532403469085693,-0.18041210156366105,-109.26985117402178,3.002991564372058,0.33133277288029983,-1.4591835976169136,0.00518090877233135,-1.8050042232324301,0.50306565,0.25778884,68,1.0,445654.6581646937,5696585.142210761,474.6396562575378,0.12767072935821488,-0.4753240356221795,-0.18041210183719159,-109.26985117413595,3.0029915722072085,0.3313327647818808,-1.459183597731112,0.005180916607486097,-1.8050042313308552,0.50306565,0.25778884,445654.5304939643,5696585.617534797,474.820068359375,-107.81066757640485,2.99781065559972,2.1363369961127336,858,frame_000858.png
8000,8001,96,78,0.8125,78,1.0,78,77,0.9871794871794872,445654.65984640137,5696585.10416002,474.6293295265667,0.11627369816415012,-0.5011911056935787,-0.18570343241765386,-109.4540258501222,3.0255327372976226,-0.16886446547321163,-1.4874585509605254,0.1010457180967137,-2.826938123661222,0.5223287,0.27090445,77,0.9871794871794872,445654.65984640137,5696585.10416002,474.62932952655825,0.11627369816415012,-0.5011911056935787,-0.18570343242612353,-109.45402585012869,3.025532737568982,-0.168864465378632,-1.4874585509670055,0.10104571836808418,-2.826938123566663,0.5223287,0.27090445,445654.5435727032,5696585.605351126,474.8150329589844,-107.96656729916168,2.9244870192009036,2.658073658188021,859,frame_000859.png
8000,8000,93,70,0.7526881720430108,70,1.0,70,70,1.0,445654.66328250675,5696585.08952729,474.63138040383404,0.10120499785989523,-0.4900053422898054,-0.1758705727284564,-109.29217201917469,2.9343970418900063,1.0123220510161668,-1.3947081266715884,0.032316539536054734,-0.2208862022184519,0.5885988,0.31628108,70,1.0,445654.66328250675,5696585.08952729,474.63138040383546,0.10120499785989523,-0.4900053422898054,-0.17587057272703532,-109.29217201917086,2.934397041819183,1.0123220511414117,-1.3947081266677515,0.032316539465227834,-0.22088620209319743,0.5885988,0.31628108,445654.5620775089,5696585.579532633,474.8072509765625,-107.8974638925031,2.9020805023539453,1.2332082532346185,860,frame_000860.png
8000,8000,88,64,0.7272727272727273,64,1.0,64,64,1.0,445654.6703982657,5696585.108756509,474.6381174887722,0.1137574587482959,-0.451119726523757,-0.17456561669661141,-109.17708626083356,2.479167539063485,0.48459131317868487,-1.2773941891185245,-0.10582714745973476,-1.2979827079097674,0.5767199,0.23713575,64,1.0,445654.6703982659,5696585.108756508,474.63811748873815,0.11375745892291889,-0.45111972745507956,-0.17456561673066062,-109.17708626099963,2.47916754212589,0.4845913150646239,-1.277394189284621,-0.10582714439732399,-1.2979827060238165,0.5767199,0.23713575,445654.55664080696,5696585.559876235,474.8126831054688,-107.89969207171502,2.58499468652321,1.7825740210884393,861,frame_000861.png
8000,8000,102,85,0.8333333333333334,85,1.0,85,84,0.9882352941176471,445654.62367938436,5696585.1030373825,474.6389942264016,0.08020243159262463,-0.45690686721354723,-0.1791515255515037,-109.90401070766339,2.9527732298859077,1.9643843301430972,-1.3495935048267143,-0.0841711598191921,1.9207844989459204,0.52918607,0.26777256,84,0.9882352941176471,445654.62367938436,5696585.1030373825,474.6389942263997,0.08020243159262463,-0.45690686721354723,-0.17915152555343639,-109.90401070766589,2.9527732299461547,1.9643843301630157,-1.3495935048292154,-0.08417115975893807,1.920784498965844,0.52918607,0.26777256,445654.54347695276,5696585.55994425,474.8181457519531,-108.55441720283669,3.0369443897050896,0.04359983119717244,862,frame_000862.png
8000,8001,98,78,0.7959183673469388,78,1.0,78,78,1.0,445654.5622231355,5696585.072134363,474.6281769985797,0.05338514392497018,-0.4940855922177434,-0.19976489595160274,-109.459667194954,2.8894384747182595,4.4492638208531545,-1.3018308226541535,0.11102372914101011,6.533589482491976,0.6715375,0.52153677,78,1.0,445654.5622231355,5696585.072134363,474.62817699858743,0.05338514392497018,-0.4940855922177434,-0.19976489594387203,-109.45966719494689,2.889438474454448,4.449263820817464,-1.301830822647048,0.1110237288771998,6.533589482456307,0.6715375,0.52153677,445654.50883799157,5696585.566219956,474.8279418945313,-108.15783637229984,2.7784147455772517,-2.084325661638833,863,frame_000863.png
8000,8000,87,78,0.896551724137931,78,1.0,78,69,0.8846153846153846,445654.5293174608,5696585.097407055,474.62621111238957,0.07999514963012189,-0.4888440137729049,-0.18964582120418072,-109.84281582321094,2.4211678930483806,2.8619505744122224,-1.2389954588317664,0.17803589374926787,3.4436777676529857,0.5714184,0.28346708,69,0.8846153846153846,445654.5293174608,5696585.097407055,474.6262111123814,0.07999514963012189,-0.4888440137729049,-0.18964582121236617,-109.84281582322056,2.4211678932264933,2.861950574435548,-1.238995458841373,0.1780358939273583,3.4436777676762915,0.5714184,0.28346708,445654.44932231115,5696585.586251069,474.81585693359375,-108.60382036437919,2.243131999299121,-0.5817271932407506,864,frame_000864.png
8000,8001,105,82,0.780952380952381,82,1.0,82,78,0.9512195121951219,445654.4912799963,5696585.135483454,474.62963973401816,0.06696096976520494,-0.4608355835080147,-0.18041885973184435,-109.13745188411283,2.9104735567268754,4.121610959620584,-1.162487253144434,0.12095490749257465,5.366201657726549,0.55667156,0.31175986,78,0.9512195121951219,445654.491279998,5696585.135483453,474.6296397340095,0.0669609714532271,-0.46083558443933725,-0.18041885974048455,-109.13745188408318,2.910473557131086,4.121610969794154,-1.1624872531147616,0.1209549078967882,5.3662016679001,0.55667156,0.31175986,445654.4243190265,5696585.5963190375,474.81005859375,-107.97496463096842,2.7895186492343096,-1.2445906981059511,865,frame_000865.png
8000,8000,92,74,0.8043478260869565,74,1.0,74,74,1.0,445654.49980876036,5696585.135068813,474.62705744349716,0.09381522593321279,-0.4710436202585697,-0.20033513462783503,-109.59068519921217,3.058442396590722,3.7079098769353047,-1.287035306235481,-0.025106651361767263,5.011338321371454,0.52597445,0.33215556,74,1.0,445654.49980876,5696585.135068813,474.6270574434558,0.09381522558396682,-0.4710436202585697,-0.20033513466921704,-109.59068519928614,3.058442398369288,3.707909875721159,-1.2870353063094626,-0.02510664958322195,5.011338320157307,0.52597445,0.33215556,445654.4059935344,5696585.606112434,474.827392578125,-108.3036498929767,3.083549047952498,-1.3034284444361453,866,frame_000866.png
8001,8000,96,80,0.8333333333333334,80,1.0,80,80,1.0,445654.50338520523,5696585.159686978,474.62571416057074,0.09863484464585781,-0.46279268618673086,-0.19084467731988752,-109.76537882492268,2.7232121177911734,1.986782091227439,-1.263737922148323,-0.017332767549305572,1.7130681652934925,0.5413544,0.27458876,80,1.0,445654.50338520523,5696585.159686978,474.6257141605671,0.09863484464585781,-0.46279268618673086,-0.1908446773235255,-109.76537882492494,2.723212117924792,1.9867820912982372,-1.2637379221505967,-0.017332767415695116,1.713068165364291,0.5413544,0.27458876,445654.4047503606,5696585.622479664,474.8165588378906,-108.50164090277434,2.7405448853404826,0.27371392593393723,867,frame_000867.png
8000,8000,99,82,0.8282828282828283,82,1.0,82,81,0.9878048780487805,445654.4855666777,5696585.163246102,474.63087127185815,0.08508627186529338,-0.4817040413618088,-0.19514801525122039,-109.90958073672489,3.524936051977936,3.601945550013226,-1.3103653148496335,0.07199245865427883,4.805688878038495,0.50859594,0.32042956,81,0.9878048780487805,445654.4855666777,5696585.163246102,474.6308712718534,0.08508627186529338,-0.4817040413618088,-0.19514801525599523,-109.909580736729,3.5249360520891186,3.6019455500683737,-1.3103653148537546,0.07199245876546456,4.805688878093662,0.50859594,0.32042956,445654.40048040583,5696585.644950143,474.8260192871094,-108.59921542187526,3.452943593323651,-1.2037433280252763,868,frame_000868.png
8000,8000,98,83,0.8469387755102041,83,1.0,83,83,1.0,445654.4750469045,5696585.176845854,474.63579684990304,0.08123200270347297,-0.47783674765378237,-0.20181911689383014,-110.10087802216104,3.057011584267671,3.9610198965338332,-1.3065335587511981,0.005393912144086244,5.5872049859436,0.52858,0.30910152,83,1.0,445654.4750469044,5696585.176845853,474.6357968498499,0.08123200258705765,-0.47783674858510494,-0.20181911694697874,-110.10087802225232,3.0570115855886946,3.961019896054743,-1.3065335588424887,0.005393913465127298,5.587204985464524,0.52858,0.30910152,445654.3938149018,5696585.654682602,474.8376159667969,-108.79434446340983,3.0516176721235717,-1.6261850894097725,869,frame_000869.png
8000,8000,99,85,0.8585858585858586,85,1.0,85,82,0.9647058823529412,445654.4746409284,5696585.172785266,474.63426154378703,0.08890466782031581,-0.4919036300852895,-0.2035070109004664,-109.81016363943243,2.9274434711679937,4.1211417359811655,-1.4276774442386966,0.1215654419883947,6.098077611441653,0.5705955,0.34003708,82,0.9647058823529412,445654.4746409284,5696585.172785266,474.6342615437458,0.08890466782031581,-0.4919036300852895,-0.2035070109416779,-109.81016363946739,2.9274434721358937,4.1211417363683145,-1.4276774442736553,0.12156544295629601,6.098077611828813,0.5705955,0.34003708,445654.38573626056,5696585.664688896,474.8377685546875,-108.38248619519374,2.8058780291795857,-1.9769358754604947,870,frame_000870.png
8001,8000,108,72,0.6666666666666666,72,1.0,72,72,1.0,445654.4545837037,5696585.195804153,474.6344662298885,0.09234459366416559,-0.4818121241405606,-0.20568269589278998,-109.10190227165674,2.745217275878687,4.187458968062533,-1.3436051496375399,-0.051379672221969486,5.965018170744287,0.4917142,0.2894623,72,1.0,445654.4545837032,5696585.195804154,474.63446622997077,0.09234459314029664,-0.48181212320923805,-0.20568269581053755,-109.1019022717314,2.7452172744414645,4.18745896454809,-1.3436051497122037,-0.05137967365919849,5.965018167229829,0.4917142,0.2894623,445654.36223911005,5696585.677616277,474.8401489257813,-107.7582971220192,2.7965969481006545,-1.7775592026817526,871,frame_000871.png
8001,8000,84,67,0.7976190476190477,67,1.0,67,66,0.9850746268656716,445654.4951611089,5696585.2094496535,474.63337060694477,0.11055345193017274,-0.47930228523910046,-0.20586279149273423,-109.67660029298409,3.6422272059192764,1.8674114289838266,-1.3316100288104735,0.0711229324151077,1.3786791112738683,0.50232863,0.31528246,66,0.9850746268656716,445654.4951611089,5696585.2094496535,474.6333706069446,0.11055345193017274,-0.47930228523910046,-0.20586279149290476,-109.67660029298428,3.6422272059242538,1.8674114289910035,-1.331610028810644,0.0711229324200815,1.3786791112810306,0.50232863,0.31528246,445654.384607657,5696585.688751939,474.8392333984375,-108.34499026417363,3.5711042735041607,0.48873231770996034,872,frame_000872.png
8000,8002,104,83,0.7980769230769231,83,1.0,83,82,0.9879518072289156,445654.5248593147,5696585.230374032,474.6351778754228,0.11166467942530289,-0.46658596955239773,-0.18916294488968788,-109.50374329394413,3.5676276780061653,1.7104686058316625,-1.3487926777991959,-0.078528042969225,1.2215754702120876,0.54714304,0.3646643,82,0.9879518072289156,445654.5248593148,5696585.230374032,474.63517787542145,0.11166467948351055,-0.46658596955239773,-0.18916294489105212,-109.50374329394268,3.567627678038468,1.7104686059967034,-1.3487926777977464,-0.07852804293690951,1.221575470377104,0.54714304,0.3646643,445654.4131946353,5696585.696960001,474.8243408203125,-108.15495061614493,3.6461557209753823,0.4888931356195892,873,frame_000873.png
8001,8000,112,83,0.7410714285714286,83,1.0,83,83,1.0,445654.5542254211,5696585.225283916,474.63217353543695,0.12387629324803129,-0.48066684044897556,-0.208372118859927,-109.46043805677913,3.7790859397547125,3.54303257039383,-1.247530469433741,0.08899734859491559,4.704090832086592,0.5403718,0.28064346,83,1.0,445654.5542254212,5696585.225283916,474.63217353534134,0.12387629336444661,-0.48066684044897556,-0.20837211895553764,-109.4604380568737,3.7790859415116835,3.543032571607892,-1.2475304695283,0.08899735035188883,4.704090833300654,0.5403718,0.28064346,445654.43034912786,5696585.705950757,474.8405456542969,-108.2129075873454,3.690088591159793,-1.1610582616927478,874,frame_000874.png
8000,8000,108,88,0.8148148148148148,88,1.0,88,88,1.0,445654.51998776995,5696585.237584468,474.63454524314363,0.08518341806484386,-0.47088682372123003,-0.2020636435751726,-109.70413368552215,3.1950573121375263,3.1472160531846622,-1.3007887821025292,0.00042118887299125163,3.9930450835351223,0.530962,0.26738647,88,1.0,445654.51998776983,5696585.237584468,474.6345452430934,0.08518341794842854,-0.47088682372123003,-0.20206364362542217,-109.70413368557769,3.1950573134734372,3.147216052943947,-1.3007887821580653,0.00042119020889686,3.993045083294419,0.530962,0.26738647,445654.4348043519,5696585.708471292,474.8366088867188,-108.40334490341961,3.194636123264543,-0.8458290303504614,875,frame_000875.png
8000,8000,92,68,0.7391304347826086,68,1.0,68,68,1.0,445654.53079159145,5696585.251698112,474.63491706295156,0.09568364539882168,-0.4605315374210477,-0.19357414798594164,-109.62774771111225,3.4573552479600753,3.649423240738274,-1.2605904851340597,-0.01687878982181701,4.761949582231466,0.527392,0.29611585,68,1.0,445654.5307915915,5696585.251698112,474.6349170629388,0.09568364545702934,-0.4605315374210477,-0.19357414799867456,-109.62774771112171,3.457355248504457,3.6494232411174083,-1.2605904851435525,-0.016878789277456008,4.761949582610612,0.527392,0.29611585,445654.43510794605,5696585.71222965,474.8284912109375,-108.36715722597818,3.4742340377819043,-1.1125263414931914,876,frame_000876.png
8000,8001,117,89,0.7606837606837606,89,1.0,89,83,0.9325842696629213,445654.53194305743,5696585.246172425,474.6372888489641,0.10017865861300379,-0.46820261236280203,-0.19626827994221685,-109.32967704764361,3.1504749418009474,4.5433518729447355,-1.2544979966520486,-0.07938471824155613,6.74051800131312,0.4915845,0.22041535,83,0.9325842696629213,445654.5319430565,5696585.246172424,474.6372888488379,0.10017865768168122,-0.4682026132941246,-0.19626828006840924,-109.32967704804132,3.1504749464924764,4.543351869186094,-1.254497997049782,-0.0793847135500414,6.740517997554463,0.4915845,0.22041535,445654.4317643988,5696585.714375038,474.8335571289063,-108.07517905099155,3.229859660042508,-2.197166128368379,877,frame_000877.png
8001,8000,99,82,0.8282828282828283,82,1.0,82,80,0.975609756097561,445654.5281459202,5696585.251378994,474.63932255893144,0.10701854334911332,-0.4643818438053131,-0.19576044888106026,-109.12179793937908,2.884744695453421,4.336004632624042,-1.283522726590121,-0.13578637441298724,6.298165323876816,0.5317441,0.2562942,80,0.975609756097561,445654.5281459202,5696585.251378994,474.6393225589333,0.10701854334911332,-0.4643818438053131,-0.19576044887918442,-109.12179793937246,2.8847446953598914,4.336004632756795,-1.2835227265834988,-0.1357863745065231,6.298165324009574,0.5317441,0.2562942,445654.42112737685,5696585.715760838,474.8350830078125,-107.83827521278896,3.020531069866408,-1.9621606912527796,878,frame_000878.png
8000,8000,102,83,0.8137254901960784,83,1.0,83,82,0.9879518072289156,445654.5406281167,5696585.246935589,474.63334917494564,0.10747156164143234,-0.4594682389870286,-0.19154096177317115,-109.32812747319682,2.8303017037873657,2.26635759500382,-1.270827057720851,-0.11012251318970812,2.2938873657996623,0.5490268,0.28535533,82,0.9879518072289156,445654.5406281141,5696585.246935584,474.6333491738277,0.1074715590220876,-0.45946824457496405,-0.19154096289111067,-109.32812747447466,2.830301740404274,2.2663575921411443,-1.270827058998691,-0.11012247657279772,2.2938873629369994,0.5490268,0.28535533,445654.43315655505,5696585.706403828,474.8248901367188,-108.05730041547595,2.9404242169770805,-0.02752977079584644,879,frame_000879.png
8000,8000,97,79,0.8144329896907216,79,1.0,79,78,0.9873417721518988,445654.5671848684,5696585.218524703,474.62712109525046,0.12031504075275734,-0.4806258426979184,-0.18751513521834795,-109.48299870764912,3.09096010500377,2.454205390597238,-1.2834676780457244,-0.053061123178224534,2.5472111824250874,0.47067878,0.24910365,78,0.9873417721518988,445654.5671848689,5696585.218524702,474.62712109520646,0.12031504127662629,-0.480625843629241,-0.18751513526234476,-109.48299870775173,3.0909601074932413,2.454205394579096,-1.2834676781483267,-0.053061120688767005,2.547211186406969,0.47067878,0.24910365,445654.44686982763,5696585.6991505455,474.8146362304688,-108.1995310296034,3.144021228182004,-0.09300579182786044,880,frame_000880.png
8000,8001,88,71,0.8068181818181818,71,1.0,71,71,1.0,445654.57351862534,5696585.215950993,474.6240391110974,0.09632737666834146,-0.4743679650127888,-0.18601948265262536,-109.4555337864256,2.884062916602762,2.115966985776947,-1.3034745431186252,-0.002307323371979919,1.9809485198637447,0.53689206,0.29841393,71,1.0,445654.5735186256,5696585.215950993,474.6240391110634,0.0963273769011721,-0.4743679650127888,-0.18601948268661772,-109.45553378648917,2.8840629186510194,2.115966987866002,-1.3034745431822046,-0.0023073213237125856,1.9809485219527971,0.53689206,0.29841393,445654.4771912487,5696585.690318958,474.81005859375,-108.15205924330697,2.8863702399747364,0.13501846591321304,881,frame_000881.png
8000,8001,110,93,0.8454545454545455,93,1.0,93,92,0.989247311827957,445654.59219249355,5696585.215405244,474.62392399318094,0.10348194930702448,-0.4668290391564369,-0.18271663181906206,-109.23535979704884,3.109383595510385,2.3241795924085817,-1.3214956090973544,-0.04018032193897625,2.370844728303723,0.53740984,0.32931364,92,0.989247311827957,445654.5921924938,5696585.215405244,474.62392399317685,0.10348194953985512,-0.4668290391564369,-0.18271663182315478,-109.23535979704626,3.1093835957708906,2.324179593797179,-1.321495609094768,-0.04018032167846286,2.370844729692294,0.53740984,0.32931364,445654.48871054425,5696585.682234284,474.806640625,-107.91386418795149,3.1495639174493477,-0.04666513589512944,882,frame_000882.png
8001,8000,113,81,0.7168141592920354,81,1.0,81,81,1.0,445654.64266266854,5696585.204976831,474.61786051578275,0.13832357310457155,-0.4737390410155058,-0.18914632015474808,-109.34723302213769,3.6668657079839235,1.7304063908112548,-1.3360662667273573,0.0263551493344778,1.1837231211570156,0.5917522,0.327285,81,1.0,445654.6426626663,5696585.204976832,474.6178605156321,0.13832357083447278,-0.4737390400841832,-0.18914632030538314,-109.34723302200345,3.6668657088812515,1.730406377665939,-1.3360662665930931,0.02635515023180801,1.1837231080116908,0.5917522,0.327285,445654.50433909544,5696585.678715872,474.8070068359375,-108.01116675541034,3.640510558649448,0.5466832696542406,883,frame_000883.png
8001,8000,106,79,0.7452830188679245,79,1.0,79,77,0.9746835443037974,445654.6640904872,5696585.1733565,474.6068030554848,0.1002892084652558,-0.48556212056428194,-0.19333732537455717,-109.41763141455365,3.1645127964301434,0.9891553795008872,-1.3448146007602304,0.026157409221639227,-0.29935751371550623,0.5487188,0.3019531,77,0.9746835443037974,445654.66409049684,5696585.173356508,474.6068030573349,0.10028921812772751,-0.48556211311370134,-0.1933373235244744,-109.41763141228316,3.164512741591682,0.9891554172256156,-1.3448145984897337,0.026157354383173015,-0.29935747599077445,0.5487188,0.3019531,445654.5638012787,5696585.658918621,474.8001403808594,-108.07281681379341,3.1383553872084966,1.2885128932163834,884,frame_000884.png
8000,8000,107,79,0.7383177570093458,79,1.0,79,79,1.0,445654.6865949343,5696585.15176233,474.5987850642513,0.10998481168644503,-0.49968881346285343,-0.19976840254560102,-109.52819658853073,3.4002533274945645,0.8473400777190534,-1.3366737802080024,0.019636316620420757,-0.6676086404297905,0.48729253,0.27756634,79,1.0,445654.68659493426,5696585.15176233,474.5987850642052,0.10998481162823737,-0.49968881346285343,-0.19976840259170103,-109.5281965885799,3.4002533286700496,0.8473400778967886,-1.336673780257172,0.019636317795914238,-0.6676086402520411,0.48729253,0.27756634,445654.57661012263,5696585.651451143,474.7985534667969,-108.19152280832273,3.3806170108741407,1.5149487181488381,885,frame_000885.png
8000,8001,97,79,0.8144329896907216,79,1.0,79,79,1.0,445654.67891662585,5696585.163511672,474.58814766516366,0.09222821233561262,-0.48765747155994177,-0.20338675866446465,-109.71670951775191,4.426839750283795,1.9646331250492477,-1.4149192872583285,0.1978961419829659,1.4829536299219512,0.5769763,0.30135956,79,1.0,445654.6789166255,5696585.163511672,474.5881476650358,0.09222821198636666,-0.48765747155994177,-0.2033867587923055,-109.71670951801282,4.426839753542446,1.964633124066212,-1.4149192875192398,0.19789614524162857,1.4829536289389296,0.5769763,0.30135956,445654.5866884135,5696585.651169144,474.7915344238281,-108.30179023049358,4.228943608300825,0.48167949512729613,886,frame_000886.png
8000,8001,104,91,0.875,91,1.0,91,91,1.0,445654.67099638894,5696585.187589187,474.58540247408865,0.09780981176299974,-0.46454843413084745,-0.20832921536447202,-109.44947036033845,4.577572885112446,3.1031405667440777,-1.3901568707082106,-0.03392925369374211,3.8178525109721306,0.5599767,0.3051264,91,1.0,445654.6709963892,5696585.187589187,474.58540247409206,0.09780981199583039,-0.46454843413084745,-0.20832921536106142,-109.44947036035063,4.577572884911405,3.1031405678728143,-1.3901568707204035,-0.033929253894797284,3.817852512100842,0.5599767,0.3051264,445654.5731865772,5696585.652137621,474.7937316894531,-108.05931348963023,4.61150213880619,-0.7147119442280411,887,frame_000887.png
8000,8000,87,69,0.7931034482758621,69,1.0,69,69,1.0,445654.6930742688,5696585.170113139,474.56648343776936,0.11867657018592581,-0.47007299214601517,-0.19364839816813628,-109.42586418024335,3.188858029125208,1.2426550217525762,-1.3835000198783405,-0.11563998114240803,0.0630901134659041,0.52394366,0.30959445,69,1.0,445654.6930742688,5696585.170113139,474.5664834377694,0.11867657018592581,-0.47007299214601517,-0.19364839816807944,-109.42586418024133,3.188858029098534,1.242655021801244,-1.383500019876351,-0.1156399811690676,0.06309011351456206,0.52394366,0.30959445,445654.5743976986,5696585.640186131,474.7601318359375,-108.042364160365,3.3044980102676056,1.1795649082866853,888,frame_000888.png
8000,8000,79,63,0.7974683544303798,63,1.0,63,63,1.0,445654.743900625,5696585.110169658,474.56941183200445,0.1305599293555133,-0.4966792268678546,-0.19273416408930188,-109.1839188908576,3.672290301266551,0.05642111710591844,-1.3426842300128783,0.033179643774985834,-2.338976125331243,0.56942415,0.29524547,63,1.0,445654.74390062515,5696585.110169658,474.56941183193175,0.1305599295301363,-0.4966792268678546,-0.19273416416200462,-109.1839188908758,3.6722903036411965,0.05642111893183506,-1.3426842300310966,0.03317964614964808,-2.3389761235053186,0.56942415,0.29524547,445654.6133406956,5696585.606848885,474.76214599609375,-107.8412346608447,3.6391106574915555,2.3953972424371495,889,frame_000889.png
8000,8001,74,61,0.8243243243243243,61,1.0,61,61,1.0,445654.7421069796,5696585.128690228,474.5725577817208,0.11241543892538175,-0.4720042170956731,-0.19343342921672502,-109.26554789504912,3.667166460412268,0.4805552223742408,-1.3236964875441686,0.0270724184191522,-1.3020500006914233,0.5319839,0.31078175,61,1.0,445654.742106979,5696585.128690227,474.57255778165313,0.11241543834330514,-0.47200421802699566,-0.19343342928436869,-109.26554789515892,3.6671664625969678,0.48055521972673226,-1.3236964876539616,0.02707242060384374,-1.302050003338934,0.5319839,0.31078175,445654.6296915407,5696585.600694445,474.7659912109375,-107.94185140750496,3.640094041993122,1.7826052230656524,890,frame_000890.png
